north_count,south_count,east_count,west_count,avg_speed,queue_length,time_of_day,congestion_score
49,53,46,29,39.044897479887474,38,19.038272410518104,0.6121391842782151
61,40,43,55,43.13122027414955,42,7.60228024962064,0.5641980056358515
25,22,22,24,50.98834914844137,17,20.572302167970072,0.14314850470636803
14,34,28,43,38.600495049408664,22,21.747438114378394,0.3475599177210409
19,14,26,34,51.852953430780026,10,6.645707697067414,0.24357408288822974
34,26,26,37,48.59774313562519,25,23.60451534516533,0.29898641863496395
2,1,14,7,59.03694871822866,0,3.377076673170202,0.0
23,9,17,10,59.388610527216095,0,4.848376041659759,0.03821601723262754
0,8,11,14,46.454694694002534,14,4.421396141712627,0.15971301742245805
40,31,27,27,51.82815761541622,22,21.45575304018889,0.2558418297324015
25,34,23,30,47.403280425764365,10,15.703021255799085,0.24950129042384261
21,18,8,6,58.28012011521853,10,3.650502797334549,0.03483480949132285
35,40,31,11,41.35417946800526,18,10.567762040840375,0.3562989674978942
31,27,28,21,37.721779993789326,14,14.76715260167525,0.24038921351779163
14,1,2,10,55.93786948045394,4,2.003138039745199,0.06213124297011546
42,22,20,28,46.67909294838419,13,21.17799284177613,0.19607184382362375
54,51,40,61,27.6233345413341,50,19.286484850596842,0.6800288377038128
11,20,34,22,52.09960416370667,7,12.124962565839319,0.09335116231896261
42,34,11,28,47.40935164630805,19,23.211038766220092,0.3013829566746855
71,84,51,67,33.50506239599547,50,10.026263502602394,0.6620278414291554
55,14,20,28,45.68453482311078,14,23.618647656875947,0.25379977739747334
23,30,31,18,53.726422540475255,16,16.03007997128705,0.3138740941396524
26,45,22,28,45.06670116813939,22,15.232110558094595,0.2830616789483955
13,0,0,0,59.24269079294417,0,3.98291748709884,0.0
37,44,27,21,47.424233738053765,20,21.166266199311455,0.2877534178555208
71,58,59,54,30.731879993184222,50,10.259752510094764,0.6712377144940315
2,1,12,5,53.724099752832885,8,3.8936017387795046,0.12249638518805084
0,14,17,0,49.46227465086278,4,0.302580479418217,0.10201344995255074
23,35,34,24,41.088660565508725,15,13.434136407321182,0.27371969806696617
14,28,29,26,49.90290818549166,15,12.657590930944231,0.2685800118253113
77,49,46,49,34.25568807158765,49,17.264486936859804,0.5433023994186413
19,17,28,22,55.58829298052328,7,21.366193272427253,0.26404348088807766
8,10,6,25,53.652952512871224,0,1.9057580314327085,0.08300646880838465
69,60,58,53,32.02203975811764,50,17.555915768168695,0.6906352524239359
11,3,5,6,60.0,4,4.497886658341973,0.07878147495250362
24,27,18,27,41.0426570186072,11,20.596249275771935,0.2657004085227227
28,32,32,19,41.05803115210305,28,19.657524332679746,0.37252924329892123
23,40,13,32,51.7169879504695,17,12.979050119653065,0.18922329697522156
42,47,32,41,35.187410286419244,26,17.045827166959477,0.4796518122620559
66,60,56,64,25.750174948459975,50,7.544402716409961,0.7956240595425793
19,21,24,32,51.32815720546526,20,11.30802957438755,0.26207316934774866
40,22,23,37,37.96566277940176,22,19.71928554505132,0.3140844315760898
30,32,16,7,44.17236184214188,23,11.022364732157133,0.32636427451235983
60,69,47,47,31.680244867264665,50,8.587158367810602,0.6167030105688375
26,27,23,30,43.22187873508068,24,11.861098734007196,0.37073491351890786
41,39,12,20,37.91602973064626,10,19.87798205849324,0.24323772725545764
75,67,56,68,26.202412811963285,50,8.044993136900946,0.7753766963634616
13,6,18,7,56.90927293611345,12,4.170278235257851,0.04368418426856366
39,38,45,46,33.5127625608772,27,17.08833648793874,0.6079443813736806
35,22,29,28,44.745086940687145,27,19.823477104993962,0.3999803813047031
3,7,4,1,60.0,6,2.4152994845648,0.0994698200133281
47,23,24,19,48.07465264482939,22,5.756978706142673,0.3346981090969126
6,8,6,8,51.46129136503738,6,3.4073277542638536,0.15461786500845873
62,37,31,36,44.87890800955858,22,8.350593877971999,0.33147404884974513
31,28,20,18,50.15297342075644,15,10.808423493729904,0.24708398260720543
63,73,49,50,29.071937968613916,50,17.971832087119356,0.6669241946973189
62,53,31,25,41.668182269354034,20,15.627542037160179,0.3135451449131855
15,16,24,32,45.4969413612945,11,14.902285619482349,0.27886469207548187
31,59,57,45,35.69770776571066,39,8.456998718631706,0.4952796510512948
9,22,20,30,48.08198071711918,15,20.19474127403424,0.2553489332110316
57,43,24,24,47.10768995157416,20,11.31089201755595,0.3681591187517268
51,23,30,18,39.43493349405956,20,23.49851851236371,0.3635261148239273
31,40,28,31,46.3907706548948,16,15.219411319097684,0.30309728086466114
11,9,5,4,55.492352576980906,15,3.0303537975480657,0.14375519828000166
32,16,37,25,42.50226929931611,13,16.228261489810414,0.3030378299530634
29,48,32,44,35.356579610239805,25,7.8024963703607755,0.43410573484038273
44,35,29,31,47.64782282110836,25,16.471852720466337,0.4213279396899128
20,13,3,7,57.83547596369781,1,1.6713875558977378,0.04493815660242691
0,4,4,12,49.080737664291476,0,4.197154492223025,0.13169220809257903
33,55,26,29,45.18032080307412,22,20.537694213738874,0.34001716553712286
29,49,24,29,36.48699149242337,26,5.452309368564357,0.3577862162823254
27,33,23,35,47.107620329202625,21,20.08898700583056,0.26925935329797696
23,16,13,29,37.545649714306855,17,6.70262612290585,0.25509368774767327
28,19,31,39,33.59600562870319,26,15.429165841408985,0.44897758402893523
41,43,27,27,44.721370728974755,25,16.659613764235942,0.3091446737611977
40,29,35,17,52.91348537490143,21,12.30371407548127,0.3001669966569527
29,21,24,21,55.23075240049703,10,7.327456240721551,0.23221728917437828
23,24,31,16,47.147421455022986,12,5.103465032906307,0.11781671730213947
5,0,0,19,60.0,6,0.7965445094982293,0.09590456581477405
28,8,24,37,47.61172602899691,13,7.294713629777371,0.3396103785040163
28,30,24,30,47.54656382684356,13,15.675906972750791,0.2630674558093931
36,45,18,27,42.55008521581903,18,22.519315642763583,0.36855209146517437
27,14,31,16,53.02745096482322,5,20.908907574313247,0.1795967041135136
51,54,42,51,39.17319740278015,39,18.38555463684726,0.5194376783777538
61,74,55,63,30.358114102200886,50,18.922736238079167,0.6798310518497097
29,33,22,31,38.68034889804195,27,15.959637683423885,0.4111475199335493
42,24,31,21,48.83267979623171,14,6.246884581584072,0.22487571474783755
28,18,26,29,48.77470735716557,5,21.77268073693992,0.15965122241302881
24,36,27,33,46.64007896570485,14,16.097575485740016,0.30094289925698964
22,10,30,32,29.01794883184409,23,13.450575143530559,0.3466048087314512
0,8,2,5,48.21862588984538,6,2.6637472611235458,0.14262677672750493
41,21,32,35,47.63120466547122,24,10.72933305135421,0.30906365904406713
34,32,27,18,55.57373036169699,12,11.048598508846231,0.1784834466039344
37,41,31,27,38.53569943401808,26,20.74952662854408,0.4009826559650583
32,23,19,29,46.38204694313639,13,13.119557284506923,0.27332222650062565
53,57,51,51,20.001992670209518,50,9.129613175289832,0.7025184805061969
26,25,31,31,43.897270032904686,20,23.443207884255823,0.38511345037673533
6,34,23,18,48.800294813861285,9,2.657294239831576,0.1402728962214743
64,67,64,42,27.125736278085153,50,10.141162279486672,0.8201910797287008
7,10,17,22,59.8174344899011,7,1.008592204113727,0.1490954612223616
85,73,50,57,28.186860603918877,50,17.75769889840633,0.7358981910004903
50,43,22,34,38.445828789424006,26,22.033837252779616,0.4423574572668103
21,23,29,19,50.96991943369524,25,6.720895909211746,0.20278078801081317
28,37,15,28,51.87746469899498,15,20.6002002431789,0.1708270589228832
32,22,28,29,40.07774037796995,16,7.013237531085546,0.2934763991834029
20,21,22,23,44.44230257124045,23,21.858483879453964,0.290648831585444
60,63,47,46,24.630853525643765,50,18.095085686322815,0.7835711463998482
69,78,55,78,23.68922919576353,50,19.317762644194527,0.7808648142960312
3,0,6,0,60.0,0,0.432157334410908,0.05572763527751636
36,26,30,37,39.36386740926538,22,23.107448569776622,0.36296955462046754
58,64,39,71,37.24140023667173,46,17.44010380968776,0.5845985188708793
1,29,32,22,53.68688050202309,14,7.3140262892672,0.22657343703893568
20,36,30,12,42.99056642787899,23,19.905471956612327,0.3276074325238818
44,13,23,25,41.67927872033404,24,6.756508761958319,0.3598381978337569
35,19,32,21,39.36588490380271,20,20.94609214958707,0.31849223705479746
0,9,0,14,54.76428752572705,6,2.7019293698864884,0.022460164938306743
45,64,51,46,41.6847820551574,32,16.888463459059096,0.5978386464562807
37,28,20,23,41.86462659683186,14,12.976763439477848,0.24838057971989966
3,10,0,7,60.0,3,2.3168272846905795,0.03184830697011319
2,36,13,15,51.74215470885144,0,5.805451878212136,0.13255321280446825
20,0,13,6,46.17859235272108,6,0.29769687065555495,0.05481666311633429
37,36,29,24,48.40470075444314,24,11.25043117114814,0.39674340462030216
21,40,34,19,43.06566141468784,21,7.230366258240009,0.2806806642715711
42,26,30,27,41.32597075953972,29,14.360579623146212,0.43654873459477456
22,21,22,34,47.43525260361427,13,7.1337073850068125,0.1699064018742631
23,38,46,23,42.16294428604197,15,7.198058676167633,0.3426816380054934
47,69,51,43,38.535147012180474,36,17.83663676955848,0.43789563387440805
0,12,0,7,54.432926439414885,3,1.1554280634804828,0.12903536086842365
34,21,23,39,46.37513039155938,27,21.669479884607693,0.3654417517787667
35,29,26,20,48.75048698826362,26,20.454332985388355,0.3344422560141433
25,21,22,19,43.50152631979568,4,16.027312397433757,0.237472091160715
37,37,41,20,43.30730968659574,22,14.237317682577224,0.3029764276777267
14,29,22,35,42.808582834182204,13,21.415259955351654,0.23076785051535562
13,0,2,16,58.344276898578286,0,4.447924308689147,0.0
8,6,10,0,44.64500125758964,2,1.8952598925798867,0.058541914364180915
23,23,25,31,53.71319318067302,10,5.7482440778289146,0.21153762167645462
75,57,57,56,26.8242611472754,50,19.069878688804565,0.7045643493249067
0,14,22,0,56.23201742345027,13,0.8320864014355998,0.05429917884968012
41,32,37,14,45.66872216106564,28,13.987364042003751,0.3636032143899169
35,25,13,23,45.38330274696471,11,23.890500388591438,0.2514190022030707
33,42,39,31,38.61554767919198,27,20.536706252100945,0.44573707765006576
25,22,23,25,49.04797982678837,22,12.514696537046147,0.349065762518263
17,5,17,9,60.0,8,1.5273818228794163,0.06220394384772971
42,33,40,10,46.69487455578041,26,19.952964345257037,0.38311113976227046
46,38,31,22,40.76616348941724,28,14.375484196253053,0.39685534601618866
2,11,24,4,60.0,10,2.758391929429604,0.1176999014000086
14,0,12,2,60.0,1,2.252574835760549,0.11440124468480098
43,27,30,17,43.94466445496287,16,21.831043666478216,0.24076201465479577
27,23,33,40,46.006471198276834,10,16.060806310513883,0.3186225601400694
44,26,15,29,47.5105932168922,12,19.902883183602132,0.30664470651658365
31,27,23,32,53.65087308372574,13,21.095493606774415,0.19816623484467938
19,34,16,26,51.44775172949131,4,13.722536449159733,0.19702182828997342
22,23,23,35,51.80775073369433,19,12.418712442120992,0.25112403656106336
54,78,61,50,38.87161245763918,47,10.330257847703765,0.5531101570454732
62,62,50,59,32.009721897505294,50,7.606718106986863,0.6412525205132562
55,48,46,38,39.84497975370798,34,10.430303060609083,0.4792119213084274
50,52,29,41,39.96009264659725,37,18.573111737523753,0.5244474996758212
43,28,20,25,45.13679734604399,14,14.446162344363158,0.20990942293221054
29,25,38,26,38.4854317822485,16,21.420558958916306,0.2966686678068568
27,44,20,25,40.072128345339365,19,10.641120345100505,0.28926090292470086
28,26,22,7,41.869141355599574,22,14.570149889250096,0.30004036447174887
11,25,26,22,51.431627928841124,8,15.15138127420773,0.26719330779332207
36,39,27,24,47.21426565731422,21,14.200731895351812,0.1991113070332492
70,76,58,56,22.147284269511893,50,16.863210554052394,0.7475986681656654
30,37,13,12,45.30043496978302,4,5.698403240995351,0.2150987360673685
27,24,29,22,46.84472439226443,10,12.296730661098977,0.2326352650948466
4,5,18,8,60.0,0,2.501395267400344,0.11509659571784608
57,57,73,71,26.018426991607328,50,9.228271863475502,0.7519620950847633
29,10,19,24,57.55795880404981,14,11.704009646910347,0.19014960830296676
23,24,28,23,32.48482017026224,13,15.653382229091338,0.25745370048817806
30,30,45,19,49.44076016459572,18,22.812745262068884,0.3419209766577356
19,54,24,37,36.5090059081803,26,14.415625597160542,0.3566190486202514
60,68,48,40,32.37053650813828,50,17.846253988237436,0.6691968986284439
30,19,13,22,44.943293141559835,13,12.150385427884867,0.17434737867944014
17,38,33,28,44.24706273554761,24,15.218496753031951,0.42682533815132856
18,0,9,15,53.412230605459705,0,1.7023731872105623,0.08020933251695211
24,45,17,21,42.940105028826196,16,6.105397940204328,0.3479700629988556
69,67,66,59,27.073770361164872,50,8.684474236923329,0.7671587774356129
37,24,32,23,46.230220974724844,16,11.339840520156326,0.2874988622936633
15,14,0,0,50.51578808526465,3,1.0955698920572097,0.13284125632669547
3,2,0,10,53.150784279266496,0,3.3605783412796244,0.04778208552514979
31,47,26,20,51.43764654708043,22,6.643543386991339,0.17220373228521854
36,24,30,21,45.796810149605626,20,23.316784581625214,0.24924069453910994
80,76,58,59,26.229087252719147,50,7.952328170473218,0.7806799459743844
30,31,34,25,40.733513316430304,23,11.568985394689982,0.31770459929587097
14,16,0,22,54.129401760243795,1,4.7063451057214305,0.07879887998122993
20,19,16,39,45.39649819429783,20,14.658721705818438,0.31378661770221705
14,11,26,36,51.978995721200825,7,6.736397172383383,0.17503994036396306
13,0,0,22,53.176354478220965,0,4.967821882522243,0.0
21,25,18,37,46.10042772971645,13,12.397743082703498,0.18068461382483333
0,6,2,0,60.0,0,0.1321391798500997,0.02000442146469055
16,4,16,12,56.56480807857329,7,0.18393678358140786,0.16218029148528232
28,8,35,27,46.73148310886203,11,5.257651418444587,0.3187121327206755
12,4,14,11,55.04208686139105,13,0.8813127000197074,0.2414611844281802
0,10,23,4,60.0,7,2.592618099136593,0.1073360915783021
46,53,57,32,30.998377476701314,48,8.132655584130038,0.6717300142367928
91,71,68,58,23.90640040325563,50,19.262056309915508,0.7982869544420801
23,25,31,19,47.847819135097396,16,13.72916744086322,0.20908313665677908
27,30,20,30,47.44681558723457,18,12.304025422953995,0.22675764942234916
32,19,13,22,46.46851111344071,12,7.043731756994919,0.2314065167470255
19,27,19,34,46.41789650041964,15,22.362089266387592,0.31167747234657256
71,53,55,62,20.336938814468397,50,9.528360989692601,0.7014412631736414
3,0,0,0,60.0,0,2.090226403098516,0.0005540113672727813
27,28,29,16,43.362525848635734,12,14.80959638682723,0.29403009303714184
16,0,0,9,60.0,13,2.7321214434384338,0.09909737179995345
57,42,44,45,36.60061489525358,37,8.28535542724061,0.5288454636933148
49,33,18,25,39.24013315237432,40,12.177886529227413,0.5290572138077171
25,34,19,15,40.85915788176926,21,20.98134059244422,0.4908612047133182
51,30,38,27,40.36234153254802,29,11.845117928162848,0.35617317928400927
55,50,57,38,37.23896844500267,36,16.85421038475994,0.5250900387916988
46,36,16,30,46.28074042528755,19,23.827604135977687,0.4119089160693793
15,6,2,2,52.10653934964185,0,3.155738877551559,0.06982879803950509
23,41,24,31,60.0,15,6.593556612468468,0.17073008750536398
38,25,44,45,45.881839694377256,20,9.469825814343514,0.3715978393777941
47,73,50,50,39.40121710113361,39,10.123876284931953,0.5525473140435798
27,25,32,45,45.60888127230324,18,9.8645058063731,0.24436251473219933
23,23,27,29,42.19716940931664,12,21.782664061357316,0.24243618431029645
63,58,43,41,35.046732697788634,29,17.136783467204555,0.5421306955581137
25,36,31,34,43.50036481672191,21,14.58972513817689,0.2975081299453739
23,20,19,14,54.447249704583506,9,7.42494522870677,0.1809042283817112
36,29,23,21,44.429145742282316,9,19.770969221311073,0.35531645881155727
21,24,31,34,44.82496539542834,15,22.921452275639734,0.21929148375095528
48,38,24,26,34.09136998738044,28,19.708758781205436,0.4219874463361136
1,3,0,2,60.0,2,0.0375625245953497,0.041152906435312664
39,23,37,22,40.42567518254087,19,15.273632884401769,0.3497236753045015
1,7,2,0,57.943208028339875,3,1.2272491546104174,0.06272336238404626
30,35,24,36,42.97408018838348,26,6.1825732880093245,0.3590005041265751
16,3,24,5,47.15817881461119,3,1.4285928083465205,0.16040729401115073
32,36,41,25,40.59040280832863,18,14.491090870785307,0.3188312190616117
44,45,32,33,37.639098923806834,24,16.478157923822565,0.38292145004362593
0,0,0,15,59.76374671807293,4,2.747703313581723,0.030860728253575012
60,86,72,63,20.860529837481945,50,9.212133193079508,0.8458957908101002
12,44,10,44,49.20893499272171,14,10.949676214933008,0.23511252491863074
83,75,60,48,29.411376067578786,50,8.857272522261997,0.7977121567305984
19,7,5,22,50.871943360369606,0,2.904600011644633,0.02364479774512633
47,34,36,45,38.91313341915259,33,10.05474696449941,0.5231124091317942
55,53,45,50,35.741148260234354,40,18.028273147402036,0.6242406886396048
14,0,7,0,54.88338078774949,0,1.7041839487981312,0.04202961138838826
8,0,14,0,59.12908993521108,1,1.9243203379656828,0.13123684743325337
29,40,38,38,46.349168967688705,25,8.514511004063621,0.3626602471824775
12,29,23,27,54.563333630670975,10,22.6014170788542,0.21043655627525182
19,32,31,27,51.683999146547215,11,16.045743521349937,0.16615741310627966
31,19,32,23,47.62476939690626,21,16.288078960141554,0.3048527526534671
52,37,52,46,33.463896154944756,37,8.68607978010876,0.4990795420906478
40,27,18,26,52.39841430016043,9,14.247858989004921,0.08825888591309489
0,0,0,0,59.688720622054895,0,0.24314841666584108,0.06318973975839397
23,25,30,42,46.824747814071024,19,15.266305113829013,0.31485586359439993
11,9,32,23,36.84902921126611,9,21.91888674182968,0.3058234183972777
25,26,23,18,57.30062576916694,11,14.70176324027566,0.175200403676225
30,33,27,19,54.540378199877765,17,20.96876624319228,0.1543287513416325
63,47,54,34,29.493498052229775,50,17.37535333118625,0.670927757458493
13,12,26,18,49.64963098272039,2,2.893401993688566,0.14965332197499542
37,27,21,29,43.091255150942004,22,21.658879374860202,0.30489579417845497
19,0,7,7,48.32850550137249,3,1.5946522645385972,0.09775461276599136
33,30,28,23,41.60513018249606,21,12.815219341146332,0.35597255363814406
1,2,0,5,60.0,0,3.411290971042984,0.0
12,0,0,0,60.0,0,0.2809586575416976,0.025045086052614934
86,77,48,65,32.39588557688115,50,10.128822243063336,0.7186420405660511
26,32,22,25,46.679227818371274,13,7.08097698369975,0.24373416109925777
35,23,19,29,35.99940448884113,17,11.664011851142472,0.30992571818551595
35,28,18,32,44.53273155888939,13,13.852797281629218,0.18224784552674217
5,10,7,15,54.97299153856738,5,1.0497377354147366,0.045216432887538745
20,0,9,10,53.1653959317331,3,2.9520790829698953,0.0771528660639848
26,18,18,26,40.265604359408506,9,13.40741751481021,0.1585403646950987
57,42,31,53,41.449071676032325,28,8.236016476143798,0.39468037250868193
60,67,55,51,26.055608853076343,50,17.50016370118675,0.7301533886099051
30,45,33,35,40.01597620829784,20,15.654999566206552,0.3312272735473362
39,35,20,33,47.88618507862021,24,20.294504711757764,0.3638866438737962
46,66,51,50,28.737541218182066,50,16.619827840061408,0.7115936886010933
62,46,53,41,34.74898721159421,48,10.318345857363555,0.5289725748814249
37,37,33,16,46.57002316531614,17,16.151198937466376,0.39227228951772575
24,26,21,32,57.12349797720405,18,6.609148182130045,0.21292361175722815
29,19,24,3,49.64201659997837,18,7.351523970677104,0.1644638175879849
61,78,71,38,32.87016675977133,50,18.93564383809904,0.7321489693282957
22,43,32,28,42.44577398801823,22,10.714068393637973,0.3478917956522551
77,81,52,49,35.47923885920142,50,19.16112817244046,0.5606174645007242
56,53,11,16,34.14393291267691,29,19.73813696803868,0.40158018478877655
36,22,22,26,39.544982801202664,15,20.581496103870812,0.26676059548675995
21,25,17,12,51.283624648409734,5,21.999245660188976,0.20073788295152128
67,51,53,39,30.965422724829956,50,10.34364529231911,0.6297908220833259
62,47,52,59,35.73779304526087,43,7.652803639707332,0.5733119240009973
12,43,27,28,50.202354982906726,17,13.972769918258733,0.2824127847892274
55,48,42,56,25.76926842333055,50,8.908138162503061,0.6558671825852852
28,24,14,20,54.53346504449574,7,14.425780003205592,0.13865839019386655
71,83,64,72,25.16594026820473,50,16.93406070345179,0.8273911400155396
64,68,60,29,41.923286983101924,45,16.521720443811283,0.5945887157675351
47,36,47,25,38.12863072952407,30,8.989269288482912,0.4095159517435605
0,7,4,0,60.0,0,4.004644840770068,0.08338778730522753
42,28,37,30,45.91147462846264,17,10.33270412309298,0.39339265124931116
7,7,14,17,60.0,10,3.4222594579658097,0.13879280311574116
41,30,25,40,29.6284697698656,30,21.3623288444114,0.5030196033922217
47,56,41,46,28.363669027693113,50,8.301059057708578,0.6900002403260843
4,26,0,10,60.0,4,3.707033933359771,0.05767916561859333
6,17,14,0,60.0,7,0.6107462377380211,0.14406779013220825
45,18,22,29,49.22791237231923,15,15.499737270875622,0.24171639231954434
36,31,20,19,40.47066553121618,24,15.285655618913838,0.3334747010287656
37,45,42,29,39.31768537118426,24,8.174499997951,0.336357341937822
8,23,0,0,60.0,9,1.7210853323436242,0.0314894616661101
46,52,42,46,35.31744360601792,35,9.831093477485568,0.4938364518831905
32,31,25,35,43.9403801438241,18,7.469219881521446,0.29036843156110165
43,32,21,12,53.62465123205308,13,16.250895353640225,0.20402308620025683
10,19,36,16,52.80782906715612,22,14.538701986864568,0.350088335248622
41,36,47,52,38.460070156313606,31,8.75024947674096,0.45473789519665486
31,27,26,15,49.54666502381821,14,5.229421302119762,0.24436745655692949
26,36,36,10,50.10409911241387,22,23.712863187734204,0.2013850127000148
32,16,25,43,45.06858980909557,24,10.896038908706757,0.2960184510197439
54,54,54,36,38.062080394293375,44,16.51858165872569,0.5127539216944471
0,5,2,8,53.79106167294087,0,3.3732712218806586,0.10284509504664807
36,10,19,23,53.24791843189184,10,11.654152791825547,0.1983835174805093
0,12,1,19,53.970779201008014,8,0.6608812768671717,0.07745234841970502
32,34,29,25,40.93972058520481,25,12.1309228298508,0.4223882315237939
25,36,12,27,53.48480870576563,16,23.136417770824856,0.2595080392851045
95,79,62,65,24.131735217229107,50,9.220961111659205,0.8493913530095306
10,10,5,16,56.11160678039331,4,0.9359043017978781,0.09849092284146062
9,10,6,12,57.63814784998401,0,0.7429389820642447,0.1463023001382644
59,55,44,55,25.55753975868146,50,9.311682238724867,0.6010610035316781
8,0,8,0,60.0,1,3.840598475116657,0.03447439068344108
10,0,26,1,54.673821417221305,3,0.5604503118764619,0.09926582251955174
55,57,70,50,38.85889010513397,46,18.149126734804245,0.5664502585622936
28,30,31,18,59.039479972913,13,11.004552213165375,0.21000033094580695
11,32,22,31,49.68771498363604,13,6.941874527343709,0.18709877765344943
34,36,26,8,49.229460523898034,14,21.601996392395538,0.17904173869821588
34,11,1,14,53.44602083612557,10,2.7873350448126146,0.23387541871403095
31,31,19,28,37.212077788275955,24,22.942051894927662,0.36711381157433326
59,61,31,33,29.446101635087246,43,7.535201217056468,0.5608537318515688
14,45,23,25,40.35722958011998,13,21.32168813540835,0.2602651147874711
21,34,27,27,49.65260054502911,17,14.470629035507077,0.18341425516578946
38,29,29,32,51.615635323095134,22,19.840976633795698,0.393680495596826
15,34,25,24,50.197749349129,16,23.616315917051143,0.17964825791190425
22,38,19,24,41.01904200167042,20,6.921730507649897,0.31000968227174996
35,45,21,24,34.0557874656301,23,23.067251649782232,0.4032493384520941
68,49,57,59,28.51633109038832,50,9.347565477658089,0.6874050132838264
59,44,37,65,32.26951543480649,45,9.252285713686135,0.5419836810247168
72,73,55,62,31.12583106135833,50,8.169290502108137,0.7942487798241621
31,15,25,20,54.07222262531569,8,12.993782576342046,0.09138124270384712
0,3,2,8,59.21659691407203,0,3.6994810362836903,0.00186779110679677
29,48,12,40,38.12069269894273,21,13.289075648592268,0.3470506217461561
32,30,32,25,45.43741235542202,18,13.000915497840097,0.349626795452132
71,72,69,54,16.942614239464056,50,18.28564350251688,0.7597984645568802
10,25,17,37,47.540382110230354,13,20.007599086502054,0.23679754925647675
45,45,0,26,51.41618211934118,12,10.570592407498177,0.3174095759238664
19,34,40,25,44.5329401509484,11,7.25599798443585,0.24911709470355517
30,25,21,13,55.422611869716405,16,6.224037535610267,0.17340117389502735
10,21,0,6,53.38077756212505,0,4.670972080916926,0.12386749293266094
5,11,7,15,57.74357188457695,9,1.3835419727765972,0.09230648453478953
75,68,63,56,20.137392711265544,50,8.218751492033121,0.8678502115237852
22,9,19,23,52.92967660904525,15,6.485944611138798,0.1410953590964946
51,31,26,25,43.053933598169856,26,23.19401726079378,0.24166246755687038
27,25,24,25,45.27866096564287,14,13.385011830001055,0.2443518436741006
81,69,54,61,32.93013142114547,50,8.334648936732181,0.7360454362890979
19,26,11,38,50.72208108782941,17,13.931222423848704,0.24605387949807894
10,0,13,0,55.14826006629289,0,3.340720832296692,0.04850687128089677
22,55,29,19,50.883540688039865,12,10.65704998085287,0.3041387018533056
16,23,18,18,60.0,10,15.029623714105533,0.08247594637176651
19,36,28,22,41.28741343392105,25,11.733547963018832,0.3254527629910694
42,48,35,33,38.63160721883863,19,9.642691215703781,0.40540395336660395
31,2,24,23,50.9571057618558,10,23.852361333592757,0.18326171239694145
58,28,29,31,55.45276113557451,15,21.12755429157425,0.3067778549955874
57,31,28,33,37.71818812456379,20,14.961742995826562,0.37607704585105683
26,24,21,16,48.27887524858651,12,13.665056668374786,0.3009806958630431
39,44,31,22,49.287666776823244,23,14.895851515790017,0.32259601887267275
0,25,6,10,60.0,7,4.831490587738398,0.136696112820232
36,60,44,43,31.785335995230817,41,9.483305838343647,0.5500282975688733
9,13,20,14,53.85599496902219,19,0.9470287893815836,0.23279335791984707
35,18,16,23,47.051244810539444,16,11.413104899683841,0.24525380451117443
37,18,28,11,38.77349154025661,21,13.032590014983917,0.310797620878883
40,23,36,27,39.93020987046734,22,5.46599366647703,0.40788674326488855
26,50,11,31,48.90547468847752,27,23.13669233197233,0.3513999801395608
30,24,38,18,43.18578757732748,20,21.82691066249381,0.29616116153993965
81,86,74,56,27.972877551044512,50,17.33143765094174,0.7474355293055323
41,22,21,20,49.43198546598296,13,12.801279090368702,0.2714822409916757
20,20,27,27,49.172268550609914,8,20.879259831544438,0.1904152548363934
6,0,0,0,57.48994751023386,5,3.13565625176311,0.0
65,53,42,47,35.000186124353874,44,18.97223506259724,0.5621494410331289
6,0,0,0,60.0,4,2.995699535204359,0.0
65,87,73,58,15.253844998679899,50,19.061055901185732,0.892267071789795
30,29,23,24,40.91321450786812,8,6.618421638032567,0.2147461031167202
35,28,13,21,54.39157064508662,15,21.050173944436533,0.23321411050795526
22,30,33,11,38.30026771017671,17,22.65701025180955,0.26530760652899243
0,20,15,25,46.9259492913058,8,3.5711032657227753,0.16920284766198365
50,30,28,28,45.65395134050452,24,11.104214521569444,0.4037407409097892
31,33,19,19,48.5204652508108,15,23.543697075904443,0.2889190052346977
39,40,21,27,40.49498226731458,28,11.601778463355519,0.4509187074273211
32,19,41,31,48.88958732095648,20,20.725140540349084,0.28249639450584774
40,21,28,28,37.96784823406848,20,14.129556531151676,0.36749091676790446
60,60,45,55,46.0802054140657,28,9.007917790070444,0.38470642898447216
35,22,30,33,48.42125744404288,17,6.858805332620885,0.30619915539602527
0,1,10,0,58.362239650769716,2,4.8773541860660945,0.0
50,57,71,54,37.253595651241696,49,18.28315659306473,0.6137877891123201
61,57,55,55,36.43198501877784,38,9.276972163752669,0.5165622517924393
15,41,30,28,51.23837228912967,13,12.270611092818028,0.2788401603287303
8,26,29,27,47.63056180454693,23,11.815811520028365,0.356585544948422
33,25,19,8,41.5965744074707,16,13.854696701595149,0.17544951146603885
12,21,14,47,53.646308024611784,18,20.773851494989252,0.19136182752698472
39,21,29,38,48.5239593357676,13,23.537744246002305,0.23969052784630918
70,45,51,41,38.41996299825385,44,9.782021005771607,0.4060212967270598
15,17,5,30,47.942765198941096,9,19.860454130551275,0.2244765319822775
74,64,63,54,33.020293154963916,50,18.348667071713223,0.6700644666941734
48,28,24,16,43.359026170477485,14,13.764694834933758,0.19570566385600963
25,36,28,17,53.24324268705286,15,22.945131446686396,0.23649731532530055
17,10,5,6,54.661954439565626,10,4.811388372681667,0.031293161776872205
31,0,18,10,46.329549741655725,2,2.622341047430914,0.11251252205280877
